id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,velo,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,velo_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,spd,pull,wbsr,age_days,age_p,pscore,score_p,level
641771,Chad Kuhl,969,242,203,163,50,31,13,1,5,42,17.4,33,13.6,104,409,0.246,0.251,0.36,0.365,0.394,0.356,0.335,0.327,0.285,25.4,89.5,5.0,39.9,6,3.7,2.5,3.7,94.5,0.1134020618556701,0.19201030927835053,0.22422680412371135,0.5347938144329897,0.2268041237113402,0.3865979381443299,0.10824742268041238,0.9381443298969072,0.15463917525773196,0.8672680412371134,0.06829896907216494,0.7874659400544959,"{'UPId': '14975', 'PlayerId': 14975, 'MLBAMId': 641771, 'MinorMasterId': 'sa737891', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'chad kuhl', 'FirstName': 'Chad', 'LastName': 'Kuhl', 'firstLastName': 'Chad Kuhl', 'NameKorean': None, 'Height': 75, 'Weight': 200, 'BirthDate': '1992-09-10T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Delaware', 'Debut': '2016-06-26T00:00:00', 'LastGame': '2024-09-20T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2016, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chad-kuhl/14975/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 32, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 3, 'AgeDays': 13, 'AgeDisplayOld': '32 years, 3 months, 13 days', 'BirthDateDisplay': '9/10/1992', 'DeathDateDisplay': None, 'servicetime': '6.079', 'urlHeadshot': None, 'minSeason': 2016, 'maxSeason': 2024, 'AgeDisplay': '32 years, 3 months, 13 days'}","{'mlbamid': 641771, 'playerid': 14975, 'minormasterid': 'sa737891', 'masterid': '14975', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-09-24T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 4, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '14975', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'MLB'}",14975.0,641771,sa737891,32,"32 years, 3 months, 13 days",R,R,P,/players/chad-kuhl/14975/stats?position=P,Free Agent,,,0.0,0.548781,0.0,11783,0.11597938144329897,2.169043954813975,0.1226158038147139,AAA
685068,Carson Ragsdale,969,235,205,151,59,28,20,1,10,57,24.3,26,11.1,137,473,0.288,0.238,0.366,0.326,0.541,0.43,0.385,0.329,0.348,29.0,90.5,22.0,45.0,15,9.9,6.4,6.2,93.4,0.5876288659793815,0.40463917525773196,0.40463917525773196,0.09020618556701031,0.21778350515463918,0.6739690721649485,0.03221649484536082,0.03350515463917526,0.03608247422680412,0.04768041237113402,0.8414948453608248,0.6280653950953679,"{'UPId': 'sa3014922', 'PlayerId': None, 'MLBAMId': 685068, 'MinorMasterId': 'sa3014922', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Carson Ragsdale', 'FirstName': 'Carson', 'LastName': 'Ragsdale', 'firstLastName': 'Carson Ragsdale', 'NameKorean': None, 'Height': 80, 'Weight': 225, 'BirthDate': '1998-05-25T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Wesley Chapel', 'College': 'South Florida', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/carson-ragsdale/sa3014922/stats?position=P', 'HeightDisplay': '6\'8""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 6, 'AgeDays': 28, 'AgeDisplayOld': '26 years, 6 months, 28 days', 'BirthDateDisplay': '5/25/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 6 months, 28 days'}","{'mlbamid': 685068, 'playerid': None, 'minormasterid': 'sa3014922', 'masterid': 'sa3014922', 'teamid': 30, 'minorfranchid': 330, 'transdate': '2024-11-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-18T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3014922', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,685068,sa3014922,26,"26 years, 6 months, 28 days",R,R,P,/players/carson-ragsdale/sa3014922/stats?position=P,San Francisco Giants,Giants,SFG,0.0,0.428571,0.0,9698,0.6855670103092784,15.583209779001669,0.6566757493188011,AAA
684871,Enmanuel Mejia,967,253,213,155,55,36,5,2,12,59,23.3,34,13.4,122,424,0.258,0.225,0.372,0.346,0.469,0.351,0.367,0.317,0.301,28.8,88.1,8.0,34.8,10,6.5,4.0,4.2,95.6,0.5128865979381443,0.21520618556701032,0.6134020618556701,0.5902061855670103,0.3479381443298969,0.654639175257732,0.39819587628865977,0.8466494845360825,0.5373711340206185,0.37371134020618557,0.15335051546391754,0.9087193460490464,"{'UPId': 'sa3009262', 'PlayerId': None, 'MLBAMId': 684871, 'MinorMasterId': 'sa3009262', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Enmanuel Mejia', 'FirstName': 'Enmanuel', 'LastName': 'Mejia', 'firstLastName': 'Enmanuel Mejia', 'NameKorean': None, 'Height': 71, 'Weight': 185, 'BirthDate': '1998-12-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Bonao', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/enmanuel-mejia/sa3009262/stats?position=P', 'HeightDisplay': '5\'11""', 'Age': 26, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 0, 'AgeDays': 1, 'AgeDisplayOld': '26 years, 0 months, 1 days', 'BirthDateDisplay': '12/22/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 1 day'}","{'mlbamid': 684871, 'playerid': None, 'minormasterid': 'sa3009262', 'masterid': 'sa3009262', 'teamid': 26, 'minorfranchid': 7, 'transdate': '2024-12-11T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 12, 'lminorfranchid': 23, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3009262', 'MLB_FullName': 'Philadelphia Phillies', 'MLB_ShortName': 'Phillies', 'MLB_AbbName': 'PHI', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,684871,sa3009262,26,"26 years, 0 months, 1 days",R,R,P,/players/enmanuel-mejia/sa3009262/stats?position=P,Philadelphia Phillies,Phillies,PHI,0.0,0.414013,0.0,9491,0.7551546391752577,18.838638546620246,0.7547683923705722,AAA
641312,Shaun Anderson,964,254,237,181,61,39,14,3,5,59,23.2,14,5.5,135,468,0.257,0.227,0.295,0.271,0.405,0.337,0.302,0.267,0.318,28.8,88.6,15.0,39.2,7,3.9,2.8,5.7,91.3,0.5038659793814433,0.9652061855670103,0.5927835051546392,0.6971649484536082,0.9252577319587629,0.654639175257732,0.2667525773195876,0.3904639175257732,0.20618556701030927,0.836340206185567,0.6984536082474226,0.2574931880108992,"{'UPId': '19453', 'PlayerId': 19453, 'MLBAMId': 641312, 'MinorMasterId': 'sa739018', 'KBOId': 53664, 'KBOBISId': 1266, 'AltMMId': None, 'RRId': 'shaun anderson', 'FirstName': 'Shaun', 'LastName': 'Anderson', 'firstLastName': 'Shaun Anderson', 'NameKorean': '앤더슨', 'Height': 78, 'Weight': 228, 'BirthDate': '1994-10-29T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Florida', 'Debut': '2019-05-15T00:00:00', 'LastGame': '2024-09-27T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2019, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/shaun-anderson/19453/stats?position=P', 'HeightDisplay': '6\'6""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 1, 'AgeDays': 24, 'AgeDisplayOld': '30 years, 1 months, 24 days', 'BirthDateDisplay': '10/29/1994', 'DeathDateDisplay': None, 'servicetime': '1.169', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_18075878.png', 'minSeason': 2019, 'maxSeason': 2024, 'AgeDisplay': '30 years, 1 month, 24 days'}","{'mlbamid': 641312, 'playerid': 19453, 'minormasterid': 'sa739018', 'masterid': '19453', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-27T00:00:00', 'lseason': 2024, 'lteamid': 20, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '19453', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'MLB'}",19453.0,641312,sa739018,30,"30 years, 1 months, 24 days",R,R,P,/players/shaun-anderson/19453/stats?position=P,Free Agent,,,0.0,0.396552,0.0,11004,0.23711340206185566,7.516173134713908,0.335149863760218,AAA
592644,Adam Plutko,962,243,228,180,52,32,11,1,8,49,20.2,14,5.8,121,482,0.228,0.215,0.272,0.26,0.39,0.322,0.287,0.257,0.256,25.1,84.6,23.0,25.0,8,4.4,3.3,3.6,88.5,0.27835051546391754,0.9536082474226805,0.7242268041237113,0.7912371134020618,0.9690721649484536,0.36082474226804123,0.9690721649484536,0.023195876288659795,0.9922680412371134,0.7396907216494846,0.05283505154639175,0.03814713896457766,"{'UPId': '15846', 'PlayerId': 15846, 'MLBAMId': 592644, 'MinorMasterId': 'sa548327', 'KBOId': 52145, 'KBOBISId': 1062, 'AltMMId': 'kr3018057', 'RRId': 'adam plutko', 'FirstName': 'Adam', 'LastName': 'Plutko', 'firstLastName': 'Adam Plutko', 'NameKorean': '플럿코', 'Height': 75, 'Weight': 215, 'BirthDate': '1991-10-03T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'UCLA', 'Debut': '2016-09-24T00:00:00', 'LastGame': '2021-08-14T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2018, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/adam-plutko/15846/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 33, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 2, 'AgeDays': 20, 'AgeDisplayOld': '33 years, 2 months, 20 days', 'BirthDateDisplay': '10/3/1991', 'DeathDateDisplay': None, 'servicetime': '3.030', 'urlHeadshot': None, 'minSeason': 2016, 'maxSeason': 2021, 'AgeDisplay': '33 years, 2 months, 20 days'}","{'mlbamid': 592644, 'playerid': 15846, 'minormasterid': 'sa548327', 'masterid': '15846', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-06T00:00:00', 'lseason': 2024, 'lteamid': 8, 'lminorfranchid': 16, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '15846', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",15846.0,592644,sa548327,33,"33 years, 2 months, 20 days",R,R,P,/players/adam-plutko/15846/stats?position=P,Free Agent,,,0.0,0.39779,0.0,12125,0.08247422680412371,2.058669550256682,0.11989100817438691,AAA
687841,Andrew Magno,961,236,194,143,58,39,14,1,4,55,23.3,31,13.1,116,417,0.299,0.245,0.404,0.363,0.443,0.353,0.372,0.325,0.388,27.8,86.4,11.0,33.6,4,2.8,1.7,6.5,93.4,0.5128865979381443,0.24484536082474226,0.297680412371134,0.5644329896907216,0.25,0.5914948453608248,0.7822164948453608,0.7152061855670103,0.6443298969072165,0.9548969072164949,0.895618556701031,0.6280653950953679,"{'UPId': 'sa3010824', 'PlayerId': None, 'MLBAMId': 687841, 'MinorMasterId': 'sa3010824', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Andrew Magno', 'FirstName': 'Andrew', 'LastName': 'Magno', 'firstLastName': 'Andrew Magno', 'NameKorean': None, 'Height': 71, 'Weight': 190, 'BirthDate': '1998-04-30T00:00:00', 'Bats': 'R', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Antioch', 'College': 'Ohio State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/andrew-magno/sa3010824/stats?position=P', 'HeightDisplay': '5\'11""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 7, 'AgeDays': 23, 'AgeDisplayOld': '26 years, 7 months, 23 days', 'BirthDateDisplay': '4/30/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 7 months, 23 days'}","{'mlbamid': 687841, 'playerid': None, 'minormasterid': 'sa3010824', 'masterid': 'sa3010824', 'teamid': 6, 'minorfranchid': 6, 'transdate': '2024-07-03T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-19T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': 6, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3010824', 'MLB_FullName': 'Detroit Tigers', 'MLB_ShortName': 'Tigers', 'MLB_AbbName': 'DET', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,687841,sa3010824,26,"26 years, 7 months, 23 days",R,L,P,/players/andrew-magno/sa3010824/stats?position=P,Detroit Tigers,Tigers,DET,0.0,0.452703,0.0,9723,0.6662371134020618,18.085236076979168,0.7275204359673024,AAA
663474,Triston McKenzie,958,236,199,146,53,29,14,0,10,56,23.7,33,14.0,123,421,0.266,0.228,0.369,0.338,0.487,0.398,0.369,0.325,0.316,29.2,90.0,19.0,39.0,11,7.5,4.7,5.4,92.8,0.5425257731958762,0.16108247422680413,0.5734536082474226,0.21391752577319587,0.25,0.6881443298969072,0.06829896907216494,0.11469072164948453,0.22938144329896906,0.22809278350515463,0.5644329896907216,0.5354223433242506,"{'UPId': '18000', 'PlayerId': 18000, 'MLBAMId': 663474, 'MinorMasterId': 'sa874760', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'triston mckenzie', 'FirstName': 'Triston', 'LastName': 'McKenzie', 'firstLastName': 'Triston McKenzie', 'NameKorean': None, 'Height': 77, 'Weight': 165, 'BirthDate': '1997-08-02T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2020-08-22T00:00:00', 'LastGame': '2024-06-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/triston-mckenzie/18000/stats?position=P', 'HeightDisplay': '6\'5""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 4, 'AgeDays': 21, 'AgeDisplayOld': '27 years, 4 months, 21 days', 'BirthDateDisplay': '8/2/1997', 'DeathDateDisplay': None, 'servicetime': '2.074', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22877880.png', 'minSeason': 2020, 'maxSeason': 2024, 'AgeDisplay': '27 years, 4 months, 21 days'}","{'mlbamid': 663474, 'playerid': 18000, 'minormasterid': 'sa874760', 'masterid': '18000', 'teamid': 5, 'minorfranchid': 318, 'transdate': '2024-10-20T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 5, 'lminorfranchid': 20, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '18000', 'MLB_FullName': 'Cleveland Guardians', 'MLB_ShortName': 'Guardians', 'MLB_AbbName': 'CLE', 'MiLB_FullName': None, 'llevel1': 'AAA'}",18000.0,663474,sa874760,27,"27 years, 4 months, 21 days",R,R,P,/players/triston-mckenzie/18000/stats?position=P,Cleveland Guardians,Guardians,CLE,0.0,0.37415,0.0,9996,0.5438144329896907,11.253929509197958,0.4904632152588556,AAA
668943,Ryan Miller,953,246,225,166,47,34,5,1,7,61,24.8,14,5.7,139,489,0.209,0.225,0.268,0.283,0.333,0.335,0.266,0.274,0.252,28.4,87.6,15.0,33.1,10,6.0,4.1,5.2,,0.625,0.9600515463917526,0.6134020618556701,0.7074742268041238,0.8724226804123711,0.6211340206185567,0.5399484536082474,0.3904639175257732,0.6842783505154639,0.47809278350515466,0.48195876288659795,,"{'UPId': '22187', 'PlayerId': 22187, 'MLBAMId': 668943, 'MinorMasterId': 'sa3008035', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Ryan Miller', 'FirstName': 'Ryan', 'LastName': 'Miller', 'firstLastName': 'Ryan Miller', 'NameKorean': None, 'Height': 72, 'Weight': 180, 'BirthDate': '1996-03-28T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Clemson', 'Debut': '2024-08-27T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/ryan-miller/22187/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 8, 'AgeDays': 25, 'AgeDisplayOld': '28 years, 8 months, 25 days', 'BirthDateDisplay': '3/28/1996', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '28 years, 8 months, 25 days'}","{'mlbamid': 668943, 'playerid': 22187, 'minormasterid': 'sa3008035', 'masterid': '22187', 'teamid': 6, 'minorfranchid': 320, 'transdate': '2024-12-12T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '22187', 'MLB_FullName': 'Detroit Tigers', 'MLB_ShortName': 'Tigers', 'MLB_AbbName': 'DET', 'MiLB_FullName': None, 'llevel1': 'MLB'}",22187.0,668943,sa3008035,28,"28 years, 8 months, 25 days",R,R,P,/players/ryan-miller/22187/stats?position=P,Detroit Tigers,Tigers,DET,0.0,0.441176,0.0,10485,0.37371134020618557,,,AAA
660761,José Suarez,952,242,217,160,67,43,14,0,10,62,25.6,17,7.0,142,492,0.309,0.252,0.36,0.309,0.512,0.398,0.371,0.308,0.38,28.9,88.0,16.0,30.6,9,5.6,3.7,5.1,92.4,0.6739690721649485,0.8698453608247423,0.20747422680412372,0.21391752577319587,0.47551546391752575,0.6662371134020618,0.42912371134020616,0.3170103092783505,0.8208762886597938,0.5502577319587629,0.44587628865979384,0.4482288828337875,"{'UPId': '19911', 'PlayerId': 19911, 'MLBAMId': 660761, 'MinorMasterId': 'sa872545', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'jose suarez', 'FirstName': 'Jose', 'LastName': 'Suarez', 'firstLastName': 'José Suarez', 'NameKorean': None, 'Height': 70, 'Weight': 225, 'BirthDate': '1998-01-03T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2019-06-02T00:00:00', 'LastGame': '2024-09-25T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2019, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jose-suarez/19911/stats?position=P', 'HeightDisplay': '5\'10""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 11, 'AgeDays': 20, 'AgeDisplayOld': '26 years, 11 months, 20 days', 'BirthDateDisplay': '1/3/1998', 'DeathDateDisplay': None, 'servicetime': '2.084', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22876915.png', 'minSeason': 2019, 'maxSeason': 2024, 'AgeDisplay': '26 years, 11 months, 20 days'}","{'mlbamid': 660761, 'playerid': 19911, 'minormasterid': 'sa872545', 'masterid': '19911', 'teamid': 1, 'minorfranchid': 312, 'transdate': '2024-09-09T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-25T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '19911', 'MLB_FullName': 'Los Angeles Angels', 'MLB_ShortName': 'Angels', 'MLB_AbbName': 'LAA', 'MiLB_FullName': None, 'llevel1': 'MLB'}",19911.0,660761,sa872545,26,"26 years, 11 months, 20 days",L,L,P,/players/jose-suarez/19911/stats?position=P,Los Angeles Angels,Angels,LAA,0.0,0.438272,0.0,9840,0.6185567010309279,18.04197268369927,0.7193460490463215,AAA
656793,Nick Nelson,948,239,206,163,53,33,11,1,8,44,18.4,26,10.9,127,436,0.257,0.238,0.356,0.343,0.437,0.381,0.348,0.323,0.29,29.1,87.3,16.0,35.0,7,4.3,2.9,4.8,94.2,0.17525773195876287,0.42783505154639173,0.40463917525773196,0.3324742268041237,0.27835051546391754,0.6804123711340206,0.6198453608247423,0.3170103092783505,0.5231958762886598,0.759020618556701,0.32603092783505155,0.7438692098092643,"{'UPId': '20153', 'PlayerId': 20153, 'MLBAMId': 656793, 'MinorMasterId': 'sa829552', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'nick nelson', 'FirstName': 'Nick', 'LastName': 'Nelson', 'firstLastName': 'Nick Nelson', 'NameKorean': None, 'Height': 73, 'Weight': 205, 'BirthDate': '1995-12-05T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Gulf Coast CC', 'Debut': '2020-08-01T00:00:00', 'LastGame': '2024-09-06T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/nick-nelson/20153/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 0, 'AgeDays': 18, 'AgeDisplayOld': '29 years, 0 months, 18 days', 'BirthDateDisplay': '12/5/1995', 'DeathDateDisplay': None, 'servicetime': '2.049', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2024, 'AgeDisplay': '29 years, 18 days'}","{'mlbamid': 656793, 'playerid': 20153, 'minormasterid': 'sa829552', 'masterid': '20153', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-10-10T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': 7, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '20153', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",20153.0,656793,sa829552,29,"29 years, 0 months, 18 days",R,R,P,/players/nick-nelson/20153/stats?position=P,Free Agent,,,0.0,0.431138,0.0,10603,0.3427835051546392,7.877582414642715,0.34332425068119893,AAA
665660,Elvis Alvarado,947,213,168,99,33,24,6,1,2,71,33.3,38,17.8,159,434,0.196,0.185,0.357,0.348,0.28,0.257,0.301,0.291,0.32,36.6,87.5,13.0,36.4,4,4.0,1.9,4.7,98.0,0.9690721649484536,0.03994845360824742,0.9484536082474226,0.9742268041237113,0.6765463917525774,0.9600515463917526,0.5657216494845361,0.5579896907216495,0.42010309278350516,0.8208762886597938,0.2912371134020619,0.9863760217983651,"{'UPId': 'sa919291', 'PlayerId': None, 'MLBAMId': 665660, 'MinorMasterId': 'sa919291', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Elvis Alvarado', 'FirstName': 'Elvis', 'LastName': 'Alvarado', 'firstLastName': 'Elvis Alvarado', 'NameKorean': None, 'Height': 76, 'Weight': 183, 'BirthDate': '1999-02-23T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Sabaneta', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/elvis-alvarado/sa919291/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 10, 'AgeDays': 0, 'AgeDisplayOld': '25 years, 10 months, 0 days', 'BirthDateDisplay': '2/23/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 10 months'}","{'mlbamid': 665660, 'playerid': None, 'minormasterid': 'sa919291', 'masterid': 'sa919291', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 20, 'lminorfranchid': 2, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa919291', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,665660,sa919291,25,"25 years, 10 months, 0 days",R,R,P,/players/elvis-alvarado/sa919291/stats?position=P,Free Agent,,,0.0,0.46,0.0,9425,0.770618556701031,28.10401975773674,0.9318801089918256,AAA
