id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,spd,pull,wbsr,fv,wbsr_pa,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,wbsr_pa_p,spd_p,pull_p,age_days,age_p,pscore,score_p,level
678489,Jorge Barrosa,1313,324,281,224,75,49,17,1,8,59,18.2,38,11.7,120,584,0.267,0.223,0.358,0.322,0.42,0.312,0.342,0.289,0.31,20.5,87.1,11.0,30.4,5,2.2,1.5,6.9,"{'UPId': '23968', 'PlayerId': 23968, 'MLBAMId': 678489, 'MinorMasterId': 'sa3005524', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'jorge barrosa', 'FirstName': 'Jorge', 'LastName': 'Barrosa', 'firstLastName': 'Jorge Barrosa', 'NameKorean': None, 'Height': 66, 'Weight': 165, 'BirthDate': '2001-02-17T00:00:00', 'Bats': 'B', 'Throws': 'L', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-04-01T00:00:00', 'LastGame': '2024-09-05T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/jorge-barrosa/23968/stats?position=OF', 'HeightDisplay': '5\'6""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 10, 'AgeDays': 7, 'AgeDisplayOld': '23 years, 10 months, 7 days', 'BirthDateDisplay': '2/17/2001', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '23 years, 10 months, 7 days'}","{'mlbamid': 678489, 'playerid': 23968, 'minormasterid': 'sa3005524', 'masterid': '23968', 'teamid': 15, 'minorfranchid': 313, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 15, 'lminorfranchid': 18, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '23968', 'MLB_FullName': 'Arizona Diamondbacks', 'MLB_ShortName': 'Diamondbacks', 'MLB_AbbName': 'ARI', 'MiLB_FullName': None, 'llevel1': 'AAA'}",23968.0,678489,sa3005524,23,"23 years, 10 months, 7 days",B,L,OF,/players/jorge-barrosa/23968/stats?position=OF,Arizona Diamondbacks,Diamondbacks,ARI,5.29796,0.43913,-0.152356,40,-0.00047023456790123454,0.7777777777777778,0.5765432098765432,0.33827160493827163,0.17407407407407408,0.26296296296296295,0.8098765432098766,0.3765432098765432,0.30987654320987656,0.23209876543209876,0.08641975308641975,0.11728395061728394,0.5333333333333333,0.5679012345679012,0.4246913580246914,8702,0.9135802469135802,14.611644566377077,0.7234567901234568,AAA
657709,Michael Papierski,1305,334,277,215,67,43,18,0,6,67,20.1,48,14.4,113,565,0.242,0.229,0.356,0.348,0.372,0.296,0.326,0.299,0.292,20.0,83.1,14.0,27.4,5,2.3,1.5,5.2,"{'UPId': '21386', 'PlayerId': 21386, 'MLBAMId': 657709, 'MinorMasterId': 'sa829203', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'michael papierski', 'FirstName': 'Michael', 'LastName': 'Papierski', 'firstLastName': 'Michael Papierski', 'NameKorean': None, 'Height': 75, 'Weight': 224, 'BirthDate': '1996-02-26T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': 'Louisiana State', 'Debut': '2022-05-21T00:00:00', 'LastGame': '2022-08-21T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/michael-papierski/21386/stats?position=C', 'HeightDisplay': '6\'3""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 9, 'AgeDays': 28, 'AgeDisplayOld': '28 years, 9 months, 28 days', 'BirthDateDisplay': '2/26/1996', 'DeathDateDisplay': None, 'servicetime': '0.065', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2022, 'AgeDisplay': '28 years, 9 months, 28 days'}","{'mlbamid': 657709, 'playerid': 21386, 'minormasterid': 'sa829203', 'masterid': '21386', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 11, 'lminorfranchid': 17, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '21386', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",21386.0,657709,sa829203,28,"28 years, 9 months, 28 days",B,R,C,/players/michael-papierski/21386/stats?position=C,Free Agent,,,2.51638,0.462963,-0.347737,0,-0.0010411287425149702,0.6617283950617284,0.854320987654321,0.45555555555555555,0.1,0.3765432098765432,0.837037037037037,0.01728395061728395,0.5432098765432098,0.15185185185185185,0.09876543209876543,0.4617283950617284,0.45185185185185184,0.12098765432098765,0.5864197530864198,10518,0.27901234567901234,3.513488797439415,0.18518518518518517,AAA
669137,Armando Alvarez,1304,316,273,213,86,50,20,1,15,61,19.3,40,12.7,105,541,0.315,0.254,0.405,0.353,0.56,0.416,0.413,0.34,0.359,19.4,89.8,14.0,43.2,15,7.0,4.7,6.6,"{'UPId': '19292', 'PlayerId': 19292, 'MLBAMId': 669137, 'MinorMasterId': 'sa913279', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'mandy alvarez', 'FirstName': 'Armando', 'LastName': 'Alvarez', 'firstLastName': 'Armando Alvarez', 'NameKorean': None, 'Height': 71, 'Weight': 185, 'BirthDate': '1994-07-14T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/3B', 'BirthCity': '', 'College': 'Eastern Kentucky', 'Debut': '2024-06-22T00:00:00', 'LastGame': '2024-09-12T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/armando-alvarez/19292/stats?position=1B/3B', 'HeightDisplay': '5\'11""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 5, 'AgeDays': 10, 'AgeDisplayOld': '30 years, 5 months, 10 days', 'BirthDateDisplay': '7/14/1994', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '30 years, 5 months, 10 days'}","{'mlbamid': 669137, 'playerid': 19292, 'minormasterid': 'sa913279', 'masterid': '19292', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-10-31T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': 19, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19292', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",19292.0,669137,sa913279,30,"30 years, 5 months, 10 days",R,R,1B/3B,/players/armando-alvarez/19292/stats?position=1B/3B,Athletics,Athletics,ATH,3.92303,0.411215,-0.538635,0,-0.0017045411392405062,0.7123456790123457,0.7024691358024692,0.8012345679012346,0.7962962962962963,0.8123456790123457,0.8716049382716049,0.8506172839506173,0.5432098765432098,0.8567901234567902,0.6012345679012345,0.16790123456790124,0.3308641975308642,0.3234567901234568,0.25679012345679014,11110,0.1617283950617284,4.531190367322054,0.24938271604938272,AAA
642215,Weston Wilson,1303,310,262,192,62,33,11,0,18,76,24.5,41,13.2,155,563,0.237,0.206,0.335,0.315,0.485,0.343,0.351,0.3,0.253,27.5,88.7,19.0,35.4,13,6.8,4.2,5.1,"{'UPId': '19358', 'PlayerId': 19358, 'MLBAMId': 642215, 'MinorMasterId': 'sa873690', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'weston wilson', 'FirstName': 'Weston', 'LastName': 'Wilson', 'firstLastName': 'Weston Wilson', 'NameKorean': None, 'Height': 73, 'Weight': 215, 'BirthDate': '1994-09-11T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': 'Clemson', 'Debut': '2023-08-09T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/weston-wilson/19358/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 3, 'AgeDays': 13, 'AgeDisplayOld': '30 years, 3 months, 13 days', 'BirthDateDisplay': '9/11/1994', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '30 years, 3 months, 13 days'}","{'mlbamid': 642215, 'playerid': 19358, 'minormasterid': 'sa873690', 'masterid': '19358', 'teamid': 26, 'minorfranchid': 336, 'transdate': '2024-08-28T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '19358', 'MLB_FullName': 'Philadelphia Phillies', 'MLB_ShortName': 'Phillies', 'MLB_AbbName': 'PHI', 'MiLB_FullName': None, 'llevel1': 'MLB'}",19358.0,642215,sa873690,30,"30 years, 3 months, 13 days",R,R,OF,/players/weston-wilson/19358/stats?position=OF,Philadelphia Phillies,Phillies,PHI,4.93451,0.533333,0.332468,0,0.0010724774193548387,0.3962962962962963,0.7604938271604939,0.14938271604938272,0.39012345679012345,0.3888888888888889,0.445679012345679,0.6604938271604939,0.8876543209876543,0.43950617283950616,0.5876543209876544,0.4901234567901235,0.7037037037037037,0.49382716049382713,0.9407407407407408,11053,0.16790123456790124,3.866910531931108,0.21728395061728395,AAA
686948,Drake Baldwin,1293,334,275,226,82,56,13,1,12,54,16.2,52,15.6,135,590,0.298,0.304,0.407,0.417,0.484,0.516,0.387,0.406,0.327,22.9,92.8,8.0,53.1,24,10.6,7.2,3.9,"{'UPId': 'sa3019920', 'PlayerId': None, 'MLBAMId': 686948, 'MinorMasterId': 'sa3019920', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Drake Baldwin', 'FirstName': 'Drake', 'LastName': 'Baldwin', 'firstLastName': 'Drake Baldwin', 'NameKorean': None, 'Height': 70, 'Weight': 210, 'BirthDate': '2001-03-28T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'C', 'BirthCity': 'Madison', 'College': 'Missouri State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/drake-baldwin/sa3019920/stats?position=C', 'HeightDisplay': '5\'10""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 8, 'AgeDays': 26, 'AgeDisplayOld': '23 years, 8 months, 26 days', 'BirthDateDisplay': '3/28/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 8 months, 26 days'}","{'mlbamid': 686948, 'playerid': None, 'minormasterid': 'sa3019920', 'masterid': 'sa3019920', 'teamid': 16, 'minorfranchid': 29, 'transdate': '2024-07-15T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 16, 'lminorfranchid': 29, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3019920', 'MLB_FullName': 'Atlanta Braves', 'MLB_ShortName': 'Braves', 'MLB_AbbName': 'ATL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,686948,sa3019920,23,"23 years, 8 months, 26 days",L,R,C,/players/drake-baldwin/sa3019920/stats?position=C,Atlanta Braves,Braves,ATL,2.62943,0.40708,-0.648151,50,-0.0019405718562874252,0.8765432098765432,0.9012345679012346,0.9962962962962963,0.9851851851851852,0.9975308641975309,0.7123456790123457,0.9925925925925926,0.13950617283950617,0.9876543209876543,0.8827160493827161,0.7913580246913581,0.291358024691358,0.13333333333333333,0.23703703703703705,8661,0.9234567901234568,30.260880963267798,0.9925925925925926,AAA
683748,Victor Mesa Jr.,1288,351,319,245,82,54,14,1,13,77,21.9,27,7.7,206,740,0.257,0.228,0.316,0.29,0.429,0.344,0.323,0.281,0.297,27.8,87.0,13.0,33.1,13,5.3,3.7,5.5,"{'UPId': 'sa3010700', 'PlayerId': None, 'MLBAMId': 683748, 'MinorMasterId': 'sa3010700', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Victor Mesa Jr.', 'FirstName': 'Victor', 'LastName': 'Mesa', 'firstLastName': 'Victor Mesa Jr.', 'NameKorean': None, 'Height': 72, 'Weight': 195, 'BirthDate': '2001-09-08T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'OF', 'BirthCity': 'Havana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/victor-mesa/sa3010700/stats?position=OF', 'HeightDisplay': '6\'0""', 'Age': 23, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 3, 'AgeDays': 16, 'AgeDisplayOld': '23 years, 3 months, 16 days', 'BirthDateDisplay': '9/8/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 3 months, 16 days'}","{'mlbamid': 683748, 'playerid': None, 'minormasterid': 'sa3010700', 'masterid': 'sa3010700', 'teamid': 20, 'minorfranchid': 339, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-07-28T00:00:00', 'lseason': 2024, 'lteamid': 20, 'lminorfranchid': 2, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3010700', 'MLB_FullName': 'Miami Marlins', 'MLB_ShortName': 'Marlins', 'MLB_AbbName': 'MIA', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,683748,sa3010700,23,"23 years, 3 months, 16 days",L,L,OF,/players/victor-mesa/sa3010700/stats?position=OF,Miami Marlins,Marlins,MIA,4.37093,0.447581,-0.596158,40,-0.0016984558404558403,0.5481481481481482,0.15308641975308643,0.43333333333333335,0.4,0.16913580246913582,0.4222222222222222,0.3567901234567901,0.4703703703703704,0.3432098765432099,0.41728395061728396,0.3962962962962963,0.3358024691358025,0.4,0.47901234567901235,8501,0.9407407407407408,12.263310470964793,0.6197530864197531,AAA
656666,Drew Lugbauer,1285,322,287,159,59,31,13,0,15,131,40.7,31,9.6,290,670,0.206,0.191,0.283,0.272,0.408,0.395,0.3,0.294,0.306,43.3,90.5,11.0,44.7,24,15.1,7.5,5.2,"{'UPId': 'sa829268', 'PlayerId': None, 'MLBAMId': 656666, 'MinorMasterId': 'sa829268', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'drew lugbauer', 'FirstName': 'Drew', 'LastName': 'Lugbauer', 'firstLastName': 'Drew Lugbauer', 'NameKorean': None, 'Height': 76, 'Weight': 220, 'BirthDate': '1996-08-23T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': '1B', 'BirthCity': 'Pleasant Valley', 'College': 'Michigan', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/drew-lugbauer/sa829268/stats?position=1B', 'HeightDisplay': '6\'4""', 'Age': 28, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 4, 'AgeDays': 1, 'AgeDisplayOld': '28 years, 4 months, 1 days', 'BirthDateDisplay': '8/23/1996', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '28 years, 4 months, 1 day'}","{'mlbamid': 656666, 'playerid': None, 'minormasterid': 'sa829268', 'masterid': 'sa829268', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-03-29T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-19T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': 19, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa829268', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,656666,sa829268,28,"28 years, 4 months, 1 days",L,R,1B,/players/drew-lugbauer/sa829268/stats?position=1B,Athletics,Athletics,ATH,1.68452,0.477987,-0.359452,40,-0.0011163105590062112,0.009876543209876543,0.3358024691358025,0.04814814814814815,0.691358024691358,0.31851851851851853,0.006172839506172839,0.9222222222222223,0.30987654320987656,0.908641975308642,0.9827160493827161,0.4617283950617284,0.43950617283950616,0.056790123456790124,0.7209876543209877,10341,0.35802469135802467,7.888477366255143,0.4148148148148148,AAA
673995,Davis Wendzel,1282,322,278,229,74,50,16,0,8,53,16.5,32,9.9,137,599,0.266,0.234,0.354,0.327,0.41,0.331,0.337,0.297,0.299,22.9,84.7,19.0,28.4,6,2.6,1.9,5.4,"{'UPId': '26469', 'PlayerId': 26469, 'MLBAMId': 673995, 'MinorMasterId': 'sa3011890', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'davis wendzel', 'FirstName': 'Davis', 'LastName': 'Wendzel', 'firstLastName': 'Davis Wendzel', 'NameKorean': None, 'Height': 71, 'Weight': 206, 'BirthDate': '1997-05-23T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '3B', 'BirthCity': '', 'College': 'Baylor', 'Debut': '2024-04-09T00:00:00', 'LastGame': '2024-06-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/davis-wendzel/26469/stats?position=3B', 'HeightDisplay': '5\'11""', 'Age': 28, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 7, 'AgeDays': 1, 'AgeDisplayOld': '27 years, 7 months, 1 days', 'BirthDateDisplay': '5/23/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22879058.png', 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '27 years, 7 months, 1 day'}","{'mlbamid': 673995, 'playerid': 26469, 'minormasterid': 'sa3011890', 'masterid': '26469', 'teamid': 18, 'minorfranchid': 25, 'transdate': '2024-09-02T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 18, 'lminorfranchid': 25, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '26469', 'MLB_FullName': 'Cincinnati Reds', 'MLB_ShortName': 'Reds', 'MLB_AbbName': 'CIN', 'MiLB_FullName': None, 'llevel1': 'AAA'}",26469.0,673995,sa3011890,27,"27 years, 7 months, 1 days",R,R,3B,/players/davis-wendzel/26469/stats?position=3B,Cincinnati Reds,Reds,CIN,1.96808,0.428571,-0.162392,35+,-0.0005043229813664596,0.8592592592592593,0.36666666666666664,0.5382716049382716,0.30864197530864196,0.35555555555555557,0.7123456790123457,0.07654320987654321,0.8876543209876543,0.18024691358024691,0.13950617283950617,0.4185185185185185,0.5308641975308642,0.07160493827160494,0.3592592592592593,10066,0.45185185185185184,5.290013717421125,0.2814814814814815,AAA
669722,Logan Davidson,1279,342,310,205,93,52,23,4,14,108,31.6,22,6.4,238,674,0.3,0.232,0.357,0.299,0.535,0.398,0.38,0.308,0.414,35.3,89.8,16.0,39.0,22,10.7,6.4,6.5,"{'UPId': 'sa918676', 'PlayerId': None, 'MLBAMId': 669722, 'MinorMasterId': 'sa918676', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'logan davidson', 'FirstName': 'Logan', 'LastName': 'Davidson', 'firstLastName': 'Logan Davidson', 'NameKorean': None, 'Height': 75, 'Weight': 185, 'BirthDate': '1997-12-26T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'SS', 'BirthCity': 'Charlotte', 'College': 'Clemson', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/logan-davidson/sa918676/stats?position=SS', 'HeightDisplay': '6\'3""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 11, 'AgeDays': 28, 'AgeDisplayOld': '26 years, 11 months, 28 days', 'BirthDateDisplay': '12/26/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 11 months, 28 days'}","{'mlbamid': 669722, 'playerid': None, 'minormasterid': 'sa918676', 'masterid': 'sa918676', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-06-29T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': 19, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa918676', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,669722,sa918676,26,"26 years, 11 months, 28 days",S,R,SS,/players/logan-davidson/sa918676/stats?position=SS,Athletics,Athletics,ATH,6.83092,0.468293,-0.0872846,40,-0.00025521812865497077,0.06172839506172839,0.06049382716049383,0.5123456790123457,0.7049382716049383,0.49135802469135803,0.07407407407407407,0.8506172839506173,0.6925925925925925,0.6530864197530865,0.891358024691358,0.18641975308641975,0.5654320987654321,0.8419753086419753,0.6271604938271605,9848,0.5320987654320988,13.483119951226948,0.674074074074074,AAA
669369,Bryce Johnson,1272,310,253,192,71,47,15,5,4,64,20.6,43,13.9,108,515,0.281,0.237,0.403,0.371,0.427,0.318,0.368,0.32,0.356,21.0,86.4,11.0,31.3,4,2.1,1.3,2.8,"{'UPId': '20002', 'PlayerId': 20002, 'MLBAMId': 669369, 'MinorMasterId': 'sa3004753', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'bryce johnson', 'FirstName': 'Bryce', 'LastName': 'Johnson', 'firstLastName': 'Bryce Johnson', 'NameKorean': None, 'Height': 73, 'Weight': 195, 'BirthDate': '1995-10-27T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': 'Sam Houston State', 'Debut': '2022-08-03T00:00:00', 'LastGame': '2024-09-01T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/bryce-johnson/20002/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 1, 'AgeDays': 27, 'AgeDisplayOld': '29 years, 1 months, 27 days', 'BirthDateDisplay': '10/27/1995', 'DeathDateDisplay': None, 'servicetime': '0.017', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2024, 'AgeDisplay': '29 years, 1 month, 27 days'}","{'mlbamid': 669369, 'playerid': 20002, 'minormasterid': 'sa3004753', 'masterid': '20002', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-22T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 29, 'lminorfranchid': 11, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '20002', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",20002.0,669369,sa3004753,29,"29 years, 1 months, 27 days",B,R,OF,/players/bryce-johnson/20002/stats?position=OF,Free Agent,,,8.36875,0.425,1.88033,35+,0.006065580645161291,0.6222222222222222,0.8197530864197531,0.571604938271605,0.2234567901234568,0.6493827160493827,0.7876543209876543,0.2617283950617284,0.30987654320987656,0.2617283950617284,0.08024691358024691,0.9543209876543209,0.9209876543209876,0.9753086419753086,0.3296296296296296,10642,0.2506172839506173,5.959431489102271,0.31851851851851853,AAA
669256,Nick Solak,1271,344,294,243,90,68,13,0,9,53,15.4,40,11.6,111,555,0.306,0.287,0.401,0.39,0.442,0.428,0.372,0.364,0.346,20.0,89.0,7.0,42.8,17,7.0,4.9,4.7,"{'UPId': '19294', 'PlayerId': 19294, 'MLBAMId': 669256, 'MinorMasterId': 'sa874054', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'nick solak', 'FirstName': 'Nick', 'LastName': 'Solak', 'firstLastName': 'Nick Solak', 'NameKorean': None, 'Height': 71, 'Weight': 185, 'BirthDate': '1995-01-11T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B', 'BirthCity': '', 'College': 'Louisville', 'Debut': '2019-08-20T00:00:00', 'LastGame': '2023-06-10T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2020, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/nick-solak/19294/stats?position=2B', 'HeightDisplay': '5\'11""', 'Age': 30, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 11, 'AgeDays': 13, 'AgeDisplayOld': '29 years, 11 months, 13 days', 'BirthDateDisplay': '1/11/1995', 'DeathDateDisplay': None, 'servicetime': '2.126', 'urlHeadshot': None, 'minSeason': 2019, 'maxSeason': 2023, 'AgeDisplay': '29 years, 11 months, 13 days'}","{'mlbamid': 669256, 'playerid': 19294, 'minormasterid': 'sa874054', 'masterid': '19294', 'teamid': 27, 'minorfranchid': 327, 'transdate': '2024-12-06T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 11, 'lminorfranchid': 17, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19294', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'AAA'}",19294.0,669256,sa874054,29,"29 years, 11 months, 13 days",R,R,2B,/players/nick-solak/19294/stats?position=2B,Pittsburgh Pirates,Pirates,PIT,4.56573,0.465306,0.81988,50,0.002383372093023256,0.8938271604938272,0.5617283950617284,0.9691358024691358,0.8469135802469135,0.9395061728395062,0.837037037037037,0.7037037037037037,0.09382716049382717,0.8358024691358025,0.6012345679012345,0.5987654320987654,0.7851851851851852,0.4246913580246914,0.5975308641975309,10928,0.18765432098765433,5.771181222374638,0.30864197530864196,AAA
